hour,day_of_week,is_weekend,access_frequency_24h,time_since_last_access_min,location_match,role_level,is_restricted_area,is_first_access_today,sequential_zone_violation,access_attempt_count,time_of_week,hour_deviation_from_norm,geographic_impossibility,distance_between_scans_km,velocity_km_per_min,zone_clearance_mismatch,department_zone_mismatch,concurrent_session_detected,label
6,2,0,5,125,1,1,0,0,0,1,54,1.333,0,0.0,0.0,0,0,0,0
8,3,0,4,195,1,2,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
11,3,0,1,161,1,1,0,0,0,0,83,0.0,0,0.0,0.0,0,0,0,0
8,2,0,1,92,1,1,0,0,0,0,56,0.667,0,0.0,0.0,0,0,0,0
16,4,0,5,177,1,3,1,1,0,0,112,0.0,0,0.0,0.0,0,0,0,0
12,5,1,3,81,1,3,0,0,1,0,132,1.333,0,0.0,0.0,0,0,0,0
10,4,0,3,182,1,1,0,0,0,0,106,0.0,0,0.0,0.0,0,0,0,0
6,4,0,4,188,1,2,0,0,0,0,102,2.0,0,0.0,0.0,0,0,0,0
9,2,0,3,52,1,1,0,0,0,0,57,0.0,0,0.0,0.0,1,0,0,0
8,1,0,3,141,1,1,0,1,0,0,32,0.667,0,0.0,0.0,0,0,0,0
8,4,0,5,150,1,1,0,1,0,0,104,0.667,0,0.0,0.0,0,0,0,0
6,2,0,2,85,1,2,1,1,0,0,54,1.333,0,0.0,0.0,0,0,0,0
6,2,0,2,137,1,1,0,1,0,0,54,0.667,0,0.0,0.0,0,0,0,0
8,3,0,6,120,1,1,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
17,2,0,3,120,1,3,0,0,0,0,65,0.0,0,0.0,0.0,0,0,0,0
6,4,0,1,232,1,2,0,0,0,0,102,2.0,0,0.0,0.0,0,0,0,0
11,0,0,3,186,1,1,0,0,0,0,11,0.0,0,0.0,0.0,0,0,0,0
13,3,0,5,77,1,1,0,0,0,0,85,2.0,0,0.0,0.0,0,0,0,0
8,3,0,3,260,1,1,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
9,1,0,3,92,1,2,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
8,3,0,3,255,1,2,0,1,0,0,80,0.0,0,0.0,0.0,0,0,0,0
10,3,0,1,236,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
6,1,0,1,100,1,1,0,1,0,0,30,0.667,0,0.0,0.0,0,0,0,0
11,0,0,3,167,1,1,0,1,0,0,11,0.667,0,0.0,0.0,0,0,0,0
9,4,0,2,193,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
8,1,0,2,68,1,1,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
10,1,0,5,225,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
12,3,0,2,134,1,1,0,0,0,0,84,0.667,0,0.0,0.0,0,0,0,0
8,3,0,1,129,1,1,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
9,3,0,1,68,1,2,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
7,2,0,4,135,1,1,0,0,0,0,55,0.0,0,0.0,0.0,0,0,0,0
9,4,0,4,223,1,2,0,0,0,0,105,0.0,0,0.0,0.0,0,0,0,0
10,1,0,2,139,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
12,4,0,6,155,1,1,0,1,0,1,108,2.0,0,0.0,0.0,0,0,0,0
8,3,0,1,160,1,1,0,0,0,0,80,1.333,0,0.0,0.0,0,0,0,0
6,2,0,4,188,1,2,0,0,0,0,54,1.333,0,0.0,0.0,0,0,0,0
7,4,0,3,195,1,1,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
7,3,0,4,211,1,1,0,0,1,0,79,0.0,0,0.0,0.0,0,0,0,0
8,2,0,1,157,1,1,0,1,1,0,56,0.0,0,0.0,0.0,0,0,0,0
8,1,0,4,101,1,2,0,1,0,0,32,0.0,0,0.0,0.0,0,0,0,0
9,3,0,3,256,1,1,0,1,0,0,81,0.667,0,0.0,0.0,0,0,0,0
8,0,0,2,118,1,1,0,0,0,0,8,1.333,0,0.0,0.0,0,0,0,0
6,4,0,3,73,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
9,4,0,5,150,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,4,0,4,171,1,2,0,0,1,0,106,0.667,0,0.0,0.0,0,0,0,0
10,1,0,2,135,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
8,3,0,1,174,1,2,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
6,3,0,2,276,1,1,0,1,0,0,78,0.667,0,0.0,0.0,1,0,0,0
9,1,0,4,132,1,1,0,1,0,0,33,1.333,0,0.0,0.0,0,0,0,0
12,4,0,2,103,1,1,0,0,0,0,108,1.333,0,0.0,0.0,0,0,0,0
8,2,0,2,115,1,1,0,1,0,0,56,1.333,0,0.0,0.0,0,0,0,0
15,5,1,3,65,1,3,0,0,0,0,135,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,146,1,1,0,0,0,0,8,1.333,0,0.0,0.0,0,0,0,0
9,4,0,1,177,1,1,0,1,0,0,105,1.333,0,0.0,0.0,0,0,0,0
8,2,0,4,204,1,1,0,1,0,0,56,1.333,0,0.0,0.0,0,0,0,0
11,1,0,4,127,1,1,0,0,0,0,35,0.667,0,0.0,0.0,0,0,0,0
15,5,1,3,194,1,3,1,0,0,0,135,1.333,0,0.0,0.0,0,0,0,0
7,2,0,2,134,1,1,0,0,0,0,55,2.0,0,0.0,0.0,0,0,0,0
10,4,0,3,228,1,2,0,1,0,0,106,0.667,0,0.0,0.0,0,0,0,0
6,1,0,3,221,1,1,0,0,0,0,30,0.667,0,0.0,0.0,0,0,0,0
6,1,0,1,200,1,1,0,1,0,1,30,1.333,0,0.0,0.0,0,0,0,0
12,2,0,4,111,1,1,0,0,0,0,60,1.333,0,0.0,0.0,0,0,0,0
10,3,0,4,218,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
7,2,0,3,10,1,2,0,0,1,0,55,1.333,0,0.0,0.0,0,0,0,0
6,4,0,2,135,1,1,0,1,1,0,102,0.667,0,0.0,0.0,0,0,0,0
7,2,0,1,38,1,1,0,0,0,0,55,0.0,0,0.0,0.0,0,0,0,0
6,4,0,2,108,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,1,0,0
12,4,0,1,212,1,2,0,0,0,0,108,2.0,0,0.0,0.0,0,0,0,0
11,2,0,6,184,1,1,0,1,0,0,59,2.0,0,0.0,0.0,0,0,0,0
11,0,0,5,141,1,2,0,0,0,0,11,1.333,0,0.0,0.0,0,0,0,0
10,3,0,2,174,1,2,0,1,0,0,82,0.667,0,0.0,0.0,0,0,0,0
10,4,0,3,98,1,1,0,0,0,0,106,1.333,0,0.0,0.0,0,0,0,0
8,0,0,17,2,0,1,1,0,1,11,8,3.0,1,87.928,43.964,1,1,1,1
10,0,0,2,151,1,2,0,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
11,1,0,2,139,1,1,0,0,0,0,35,1.333,0,0.0,0.0,0,0,0,0
8,3,0,2,59,1,1,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
9,2,0,3,119,1,1,0,1,0,0,57,0.0,0,0.0,0.0,1,0,0,0
8,4,0,4,158,1,1,0,0,0,0,104,2.0,0,0.0,0.0,0,0,0,0
10,4,0,2,10,1,1,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
6,3,0,6,187,1,2,0,1,0,0,78,2.0,0,0.0,0.0,0,0,0,0
8,2,0,4,235,1,1,0,0,0,0,56,0.667,0,0.0,0.0,0,1,0,0
3,4,0,19,14,0,1,1,0,1,3,99,3.0,0,0.451,0.032,0,1,0,1
8,3,0,1,173,1,1,0,0,0,0,80,0.667,0,0.0,0.0,1,0,0,0
8,3,0,3,180,1,3,1,0,0,0,80,1.333,0,0.0,0.0,0,0,0,0
8,1,0,3,129,1,1,0,0,0,0,32,0.0,0,0.0,0.0,0,1,0,0
8,2,0,2,139,1,1,0,0,1,0,56,0.0,0,0.0,0.0,0,0,0,0
11,1,0,2,112,1,1,0,0,0,0,35,0.667,0,0.0,0.0,0,0,0,0
10,1,0,2,157,1,2,0,1,0,0,34,1.333,0,0.0,0.0,0,0,0,0
6,1,0,3,116,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
11,1,0,21,0,0,1,1,0,1,10,35,3.0,1,53.472,534.719,1,0,0,1
9,1,0,5,137,1,1,0,0,0,0,33,0.0,0,0.0,0.0,0,0,0,0
9,4,0,2,103,1,1,0,0,0,0,105,0.667,0,0.0,0.0,1,0,0,0
3,6,1,17,7,0,1,1,0,1,2,147,4.0,0,0.386,0.055,1,1,0,1
7,2,0,1,221,1,2,0,1,0,0,55,1.333,0,0.0,0.0,0,0,0,0
6,3,0,3,129,1,2,0,0,0,0,78,2.0,0,0.0,0.0,0,0,0,0
23,5,1,15,4,0,1,1,0,1,3,143,8.667,0,1.713,0.428,0,1,0,1
10,1,0,3,87,1,1,0,0,0,0,34,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,191,1,2,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
11,1,0,1,148,1,1,0,1,0,0,35,0.667,0,0.0,0.0,0,0,0,0
7,1,0,3,172,1,1,0,0,0,1,31,1.333,0,0.0,0.0,0,0,0,0
6,0,0,2,54,1,1,0,1,0,0,6,0.667,0,0.0,0.0,0,0,0,0
3,5,1,17,2,0,1,1,0,1,3,123,3.333,0,1.061,0.531,1,1,0,1
11,0,0,5,10,1,1,0,1,0,0,11,0.667,0,0.0,0.0,0,0,0,0
13,2,0,3,200,1,3,0,0,0,0,61,0.0,0,0.0,0.0,0,0,0,0
8,1,0,2,232,1,2,0,1,0,0,32,0.0,0,0.0,0.0,0,0,0,0
6,1,0,3,152,1,1,0,1,1,0,30,2.0,0,0.0,0.0,1,0,0,0
8,3,0,3,116,1,1,0,0,1,0,80,0.667,0,0.0,0.0,1,0,0,0
8,4,0,2,97,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
12,2,0,4,128,1,1,0,0,0,0,60,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,67,1,2,0,0,1,0,6,1.333,0,0.0,0.0,0,0,0,0
10,2,0,2,197,1,1,0,0,0,1,58,0.0,0,0.0,0.0,0,0,0,0
11,3,0,2,161,1,1,0,0,0,0,83,0.0,0,0.0,0.0,0,0,0,0
6,2,0,3,137,1,1,0,0,0,0,54,1.333,0,0.0,0.0,0,1,0,0
7,3,0,3,107,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
14,6,1,2,118,1,3,0,0,0,0,158,0.667,0,0.0,0.0,0,0,0,0
10,3,0,1,24,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
8,2,0,1,178,1,2,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
10,4,0,3,220,1,1,0,1,0,0,106,0.667,0,0.0,0.0,0,0,0,0
10,4,0,2,204,1,1,0,1,0,0,106,0.0,0,0.0,0.0,0,0,0,0
11,4,0,1,234,1,1,0,0,0,0,107,0.0,0,0.0,0.0,1,0,0,0
10,1,0,33,1,0,1,1,0,1,10,34,3.0,1,67.088,67.088,1,0,0,1
9,1,0,3,22,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
6,3,0,5,83,1,1,0,0,0,1,78,1.333,0,0.0,0.0,0,0,0,0
18,2,0,1,105,1,3,0,0,0,0,66,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,103,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
7,1,0,2,97,1,1,0,0,0,0,31,1.333,0,0.0,0.0,0,0,0,0
12,3,0,4,227,1,1,0,1,0,0,84,0.667,0,0.0,0.0,0,0,0,0
13,2,0,3,93,1,1,0,0,0,0,61,3.333,0,0.0,0.0,0,0,0,0
0,6,1,21,8,0,1,1,0,1,2,144,5.333,0,0.25,0.031,1,0,0,1
6,3,0,1,190,1,1,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
7,4,0,4,131,1,1,0,0,0,0,103,0.0,0,0.0,0.0,1,0,0,0
10,2,0,2,65,1,2,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
9,0,0,2,102,1,2,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
15,2,0,1,149,1,3,1,0,0,0,63,1.333,0,0.0,0.0,0,0,0,0
8,0,0,1,180,1,2,0,1,0,0,8,0.667,0,0.0,0.0,0,0,0,0
9,2,0,4,144,1,2,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
9,1,0,1,204,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
6,3,0,3,255,1,2,0,1,0,0,78,2.0,0,0.0,0.0,0,0,0,0
12,3,0,17,2,0,1,1,0,1,7,84,3.0,1,41.196,20.598,1,0,1,1
9,2,0,4,147,1,2,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
8,3,0,4,270,1,1,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
11,1,0,3,152,1,1,0,1,1,0,35,0.0,0,0.0,0.0,0,0,0,0
8,2,0,4,189,1,1,0,1,0,0,56,1.333,0,0.0,0.0,0,0,0,0
10,1,0,1,202,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
10,4,0,2,94,1,1,0,0,0,0,106,0.0,0,0.0,0.0,0,0,0,0
7,1,0,4,98,1,1,0,0,0,0,31,1.333,0,0.0,0.0,0,0,0,0
12,0,0,3,222,1,1,0,1,0,1,12,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,177,1,1,0,0,1,1,104,1.333,0,0.0,0.0,1,0,0,0
6,1,0,2,177,1,1,0,1,0,0,30,0.667,0,0.0,0.0,0,0,0,0
6,4,0,1,120,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
10,4,0,3,108,1,1,0,1,0,0,106,0.667,0,0.0,0.0,1,0,0,0
6,0,0,5,104,1,1,0,1,0,0,6,2.0,0,0.0,0.0,0,0,0,0
8,2,0,2,130,1,2,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
9,4,0,1,125,1,2,1,1,0,0,105,0.667,0,0.0,0.0,0,0,0,0
6,1,0,1,175,1,1,0,0,0,0,30,2.667,0,0.0,0.0,1,0,0,0
8,2,0,3,46,1,1,0,0,0,0,56,1.333,0,0.0,0.0,0,0,0,0
7,1,0,4,216,1,1,0,0,0,0,31,1.333,0,0.0,0.0,0,0,0,0
8,0,0,4,87,1,2,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
8,2,0,4,231,1,1,0,1,0,0,56,0.667,0,0.0,0.0,0,0,0,0
10,1,0,9,105,0,1,1,1,1,3,34,3.0,0,0.195,0.002,1,1,0,1
11,1,0,3,104,1,1,0,0,0,0,35,0.0,0,0.0,0.0,0,0,0,0
6,2,0,3,116,1,1,0,1,0,0,54,0.667,0,0.0,0.0,0,0,0,0
23,4,0,14,10,0,1,1,0,1,6,119,9.333,0,0.402,0.04,1,0,0,1
8,3,0,2,316,1,1,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
8,1,0,2,195,1,1,0,1,0,0,32,1.333,0,0.0,0.0,0,0,0,0
8,2,0,1,90,1,1,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
8,2,0,4,136,1,2,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
8,4,0,1,168,1,2,0,1,0,0,104,0.667,0,0.0,0.0,0,0,0,0
10,2,0,3,107,1,1,0,0,0,0,58,0.667,0,0.0,0.0,1,0,0,0
10,2,0,1,177,1,1,0,1,0,0,58,1.333,0,0.0,0.0,0,1,0,0
14,0,0,30,2,0,1,0,0,1,4,14,3.0,0,0.359,0.179,0,1,0,1
8,2,0,3,35,1,1,0,0,0,0,56,0.667,0,0.0,0.0,0,0,0,0
22,0,0,17,14,0,1,1,0,1,2,22,3.333,0,2.492,0.178,1,0,0,1
10,2,0,4,132,1,1,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
12,4,0,2,123,1,3,0,0,0,0,108,0.667,0,0.0,0.0,0,0,0,0
13,4,0,2,193,1,1,0,0,0,0,109,2.0,0,0.0,0.0,0,0,0,0
15,0,0,1,171,1,3,0,0,0,0,15,0.0,0,0.0,0.0,0,0,0,0
10,1,0,2,82,1,2,0,0,0,0,34,1.333,0,0.0,0.0,0,0,0,0
9,3,0,1,145,1,2,0,1,0,0,81,0.667,0,0.0,0.0,0,0,0,0
7,1,0,2,106,1,2,1,1,0,0,31,1.333,0,0.0,0.0,0,0,0,0
8,1,0,3,221,1,2,0,1,0,0,32,0.0,0,0.0,0.0,0,0,0,0
9,3,0,2,224,1,1,0,1,0,0,81,0.667,0,0.0,0.0,0,1,0,0
12,2,0,3,101,1,2,0,1,0,0,60,2.0,0,0.0,0.0,0,0,0,0
6,4,0,2,155,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,1,0,0
7,2,0,1,179,1,1,0,0,0,0,55,0.0,0,0.0,0.0,0,0,0,0
9,1,0,1,126,1,1,0,0,0,1,33,0.0,0,0.0,0.0,1,0,0,0
13,0,0,2,80,1,3,1,0,0,0,13,1.333,0,0.0,0.0,0,0,0,0
6,3,0,2,149,1,1,0,0,0,0,78,0.667,0,0.0,0.0,0,0,0,0
8,3,0,2,66,1,1,0,0,0,0,80,0.667,0,0.0,0.0,0,1,0,0
12,2,0,3,272,1,2,0,1,1,0,60,2.0,0,0.0,0.0,0,0,0,0
13,0,0,2,207,1,1,0,0,0,0,13,1.333,0,0.0,0.0,0,0,0,0
11,2,0,3,205,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
12,4,0,2,157,1,1,0,0,0,0,108,0.667,0,0.0,0.0,0,0,0,0
9,2,0,1,61,1,1,0,0,0,1,57,0.667,0,0.0,0.0,0,0,0,0
8,0,0,3,75,1,2,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
9,2,0,1,176,1,2,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
7,3,0,4,172,1,1,0,0,0,1,79,1.333,0,0.0,0.0,0,0,0,0
6,0,0,4,82,1,1,0,0,0,0,6,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,168,1,1,0,0,0,0,6,2.0,0,0.0,0.0,1,0,0,0
8,3,0,2,106,1,1,0,0,0,0,80,2.0,0,0.0,0.0,0,0,0,0
13,2,0,2,142,1,1,0,1,0,0,61,1.333,0,0.0,0.0,0,0,0,0
7,1,0,2,10,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
10,3,0,1,150,1,1,0,0,0,0,82,0.0,0,0.0,0.0,0,0,0,0
7,4,0,4,153,1,2,0,1,0,0,103,0.667,0,0.7,0.005,0,0,0,0
13,3,0,2,140,1,1,0,0,0,0,85,1.333,0,0.0,0.0,0,0,0,0
8,4,0,2,127,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
21,3,0,14,8,0,1,1,0,1,4,93,8.0,0,1.423,0.178,1,0,0,1
8,4,0,3,112,1,1,0,1,0,0,104,1.333,0,0.0,0.0,0,0,0,0
10,4,0,3,76,1,2,0,1,0,0,106,0.667,0,0.0,0.0,0,0,0,0
7,3,0,2,111,1,1,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
9,4,0,1,56,1,2,0,0,1,1,105,0.0,0,0.0,0.0,0,0,0,0
9,1,0,4,56,1,2,1,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
8,1,0,3,115,1,1,0,1,0,0,32,1.333,0,0.0,0.0,0,0,0,0
10,1,0,3,103,1,1,0,1,0,0,34,0.0,0,0.0,0.0,1,0,0,0
11,3,0,2,112,1,1,0,0,0,0,83,0.0,0,0.0,0.0,0,0,0,0
10,0,0,4,273,1,3,0,0,1,0,10,0.0,0,0.0,0.0,0,0,0,0
7,3,0,1,49,1,2,0,1,0,0,79,0.667,0,0.0,0.0,0,0,0,0
9,1,0,1,76,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
7,3,0,1,115,1,1,0,0,0,1,79,0.0,0,0.0,0.0,0,0,0,0
10,2,0,3,208,1,1,0,1,0,0,58,0.667,0,0.0,0.0,0,0,0,0
7,0,0,4,220,1,2,0,0,0,0,7,1.333,0,0.0,0.0,0,0,0,0
10,3,0,2,121,1,1,0,0,0,0,82,0.0,0,0.0,0.0,0,0,0,0
17,6,1,3,189,1,3,0,0,0,1,161,0.0,0,0.0,0.0,0,0,0,0
14,5,1,3,165,1,3,0,0,0,0,134,1.333,0,0.0,0.0,0,0,0,0
9,0,0,1,201,1,2,0,0,0,0,9,0.0,0,0.0,0.0,0,0,0,0
12,3,0,28,2,0,1,1,0,1,7,84,3.0,1,76.066,38.033,1,1,1,1
9,2,0,22,2,0,1,1,0,1,6,57,3.0,1,7.642,3.821,1,1,1,1
7,2,0,2,50,1,2,0,0,0,0,55,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,125,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
11,0,0,1,234,1,1,0,0,0,0,11,1.333,0,0.0,0.0,0,0,0,0
6,0,0,3,270,1,2,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
9,0,0,3,130,1,2,0,0,0,0,9,0.0,0,0.0,0.0,0,0,0,0
13,1,0,3,90,1,3,0,0,0,0,37,0.667,0,0.0,0.0,0,0,0,0
7,3,0,4,116,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
10,4,0,4,25,1,2,0,0,0,0,106,1.333,0,0.0,0.0,0,0,0,0
10,3,0,1,167,1,2,0,1,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,1,0,1,99,1,1,0,1,0,0,33,0.667,0,0.0,0.0,1,0,0,0
6,1,0,3,247,1,1,0,0,0,0,30,0.667,0,0.0,0.0,0,0,0,0
8,1,0,5,113,1,1,0,1,0,0,32,1.333,0,0.0,0.0,0,0,0,0
7,1,0,2,222,1,1,0,0,0,0,31,1.333,0,0.0,0.0,0,0,0,0
6,1,0,1,131,1,1,0,0,0,0,30,0.667,0,0.0,0.0,0,0,0,0
9,3,0,3,119,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
11,2,0,2,230,1,1,0,1,0,0,59,0.0,0,0.0,0.0,1,1,0,0
7,4,0,1,114,1,2,0,0,0,0,103,1.333,0,0.0,0.0,0,0,0,0
9,0,0,4,174,1,2,0,0,0,0,9,0.0,0,0.0,0.0,0,0,0,0
9,4,0,3,31,1,2,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
8,4,0,2,229,1,1,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
10,4,0,5,289,1,1,0,1,0,0,106,0.0,0,0.0,0.0,0,0,0,0
9,4,0,1,19,1,2,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
9,0,0,3,207,1,2,0,1,0,0,9,0.667,0,0.0,0.0,0,0,0,0
9,2,0,19,0,0,1,1,0,1,6,57,3.0,1,19.148,191.477,0,1,1,1
7,2,0,3,139,1,1,0,0,0,0,55,2.667,0,0.0,0.0,0,0,0,0
14,5,1,2,206,1,3,0,1,0,0,134,0.667,0,0.0,0.0,0,0,0,0
11,3,0,2,204,1,1,0,0,0,1,83,0.667,0,0.0,0.0,0,0,0,0
11,2,0,2,154,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
0,5,1,6,7,0,1,1,0,1,6,120,6.667,0,0.382,0.055,1,0,0,1
7,3,0,3,227,1,2,0,1,1,0,79,0.667,0,0.0,0.0,0,0,0,0
10,0,0,2,212,1,1,0,0,1,0,10,0.667,0,0.0,0.0,0,0,0,0
7,0,0,1,238,1,1,0,0,0,1,7,1.333,0,0.0,0.0,0,0,0,0
10,2,0,1,221,1,1,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
6,1,0,2,202,1,1,0,0,0,0,30,0.667,0,0.0,0.0,0,0,0,0
8,2,0,2,87,1,2,0,0,1,0,56,0.667,0,0.0,0.0,0,0,0,0
1,5,1,11,6,0,1,1,0,1,3,121,6.667,0,0.335,0.056,1,0,0,1
7,0,0,3,164,1,1,0,0,0,0,7,2.0,0,0.0,0.0,0,0,0,0
8,1,0,1,186,1,1,0,0,0,0,32,1.333,0,0.0,0.0,0,0,0,0
9,1,0,4,105,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
7,3,0,2,238,1,2,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
8,3,0,2,183,1,1,0,0,0,1,80,1.333,0,0.0,0.0,1,0,0,0
8,1,0,2,177,1,1,0,1,1,0,32,1.333,0,0.0,0.0,1,0,0,0
7,2,0,3,61,1,1,0,0,0,0,55,2.667,0,0.0,0.0,0,0,0,0
13,0,0,4,119,1,1,0,0,0,0,13,2.0,0,0.0,0.0,0,0,0,0
12,0,0,2,64,1,1,0,1,0,0,12,0.667,0,0.0,0.0,1,1,0,0
13,1,0,3,154,1,3,0,0,0,0,37,2.667,0,0.0,0.0,0,0,0,0
8,4,0,3,27,1,1,0,1,0,0,104,0.667,0,0.0,0.0,1,0,0,0
9,5,1,1,81,1,3,0,1,0,0,129,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,147,1,1,0,0,0,0,102,0.667,0,0.0,0.0,1,0,0,0
11,2,0,4,195,1,1,0,1,0,1,59,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,73,1,2,0,1,0,0,8,0.0,0,0.0,0.0,0,0,0,0
8,0,0,3,156,1,1,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
17,5,1,1,145,1,3,1,0,0,0,137,0.0,0,0.0,0.0,0,0,0,0
8,2,0,1,158,1,1,0,1,0,0,56,1.333,0,0.0,0.0,0,0,0,0
6,3,0,2,185,1,1,0,0,0,0,78,0.667,0,0.0,0.0,0,0,0,0
10,3,0,2,147,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,190,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
8,3,0,2,221,1,1,0,1,0,0,80,0.0,0,0.0,0.0,0,0,0,0
6,1,0,1,116,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
17,0,0,3,165,1,3,1,0,0,0,17,0.0,0,0.0,0.0,0,0,0,0
8,0,0,3,149,1,1,0,1,0,0,8,0.667,0,0.0,0.0,1,0,0,0
10,2,0,4,201,1,1,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
14,2,0,2,196,1,1,0,0,0,0,62,3.333,0,0.0,0.0,0,0,0,0
6,1,0,1,167,1,1,0,0,0,1,30,1.333,0,0.0,0.0,0,0,0,0
10,4,0,1,152,1,1,0,1,0,0,106,0.667,0,0.0,0.0,0,0,0,0
6,0,0,3,145,1,1,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
7,3,0,2,152,1,2,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
8,2,0,3,69,1,2,0,1,0,0,56,0.667,0,0.0,0.0,0,0,0,0
8,2,0,7,76,0,1,1,0,1,2,56,3.0,0,0.283,0.004,1,1,0,1
9,3,0,3,127,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
11,4,0,2,175,1,1,0,1,0,0,107,0.0,0,0.0,0.0,0,0,0,0
8,2,0,3,123,1,1,0,1,0,0,56,0.0,0,0.0,0.0,0,0,0,0
9,2,0,2,255,1,1,0,0,0,0,57,0.667,0,0.0,0.0,0,0,0,0
